qblock_id,reads,k,seed,best_milli,median_milli,target_milli,winner_milli,reads_below_target,valid,beats_winner,wall_s,error
1000315,64,0,18305104567423290679,-14330000,-14298000,-14625068,0,0,0,1,2.318,
1000316,64,0,6216393022385888300,-14394000,-14342000,-14625068,0,0,0,1,2.281,
1000317,64,0,10661738104449048178,-14368000,-14320000,-14625068,0,0,0,1,2.458,
1000318,64,0,13843019232481355259,-14452000,-14396000,-14625068,0,0,0,1,2.321,
1000319,64,0,1786185965606777105,-14404000,-14358000,-14625068,0,0,0,1,2.208,
1000320,64,0,1625729273274330339,-14432000,-14384000,-14625068,0,0,0,1,2.421,
1000321,64,0,1067977320369857282,-14362000,-14328000,-14625068,0,0,0,1,2.349,
1000322,64,0,586709610484690520,-14336000,-14292000,-14625068,0,0,0,1,2.434,
1000323,64,0,10282105442111178886,-14370000,-14324000,-14625068,0,0,0,1,2.373,
1000324,64,0,5401119497857914560,-14436000,-14390000,-14625068,0,0,0,1,2.48,
1000325,64,0,2154905886357168222,-14432000,-14396000,-14625068,0,0,0,1,2.259,
1000326,64,0,18414900126648059518,-14394000,-14358000,-14625068,0,0,0,1,2.333,
1000327,64,0,5683150843602525318,-14406000,-14342000,-14625068,0,0,0,1,2.284,
1000328,64,0,358422447743490634,-14396000,-14370000,-14625068,0,0,0,1,2.313,
1000329,64,0,6793291276583500116,-14334000,-14294000,-14625068,0,0,0,1,2.43,
1000330,64,0,12141132374477736817,-14320000,-14284000,-14625068,0,0,0,1,2.233,
1000331,64,0,10706807457718338501,-14326000,-14280000,-14625068,0,0,0,1,2.789,
1000332,64,0,2923291130982082199,-14448000,-14402000,-14625068,0,0,0,1,2.322,
1000333,64,0,586488698116304953,-14360000,-14320000,-14625068,0,0,0,1,2.342,
1000334,64,0,1274712322192995436,-14422000,-14378000,-14625068,0,0,0,1,2.312,
1000335,64,0,6555950899135937642,-14428000,-14396000,-14625068,0,0,0,1,2.634,
1000336,64,0,5417614676618339844,-14368000,-14308000,-14625068,0,0,0,1,2.311,
1000337,64,0,2036797382032409422,-14354000,-14324000,-14625068,0,0,0,1,2.238,
1000338,64,0,5800057134755502729,-14412000,-14366000,-14625068,0,0,0,1,2.395,
1000339,64,0,2236884154185778459,-14372000,-14328000,-14625068,0,0,0,1,2.246,
1000340,64,0,9126762936939775123,-14350000,-14310000,-14625068,0,0,0,1,2.381,
1000341,64,0,3900968267511967386,-14412000,-14364000,-14625068,0,0,0,1,2.207,
1000342,64,0,1806087877689834447,-14358000,-14326000,-14625068,0,0,0,1,2.077,
1000343,64,0,3183595306902294675,-14336000,-14300000,-14625068,0,0,0,1,2.098,
1000344,64,0,14385482114940075150,-14392000,-14356000,-14625068,0,0,0,1,2.464,
1000345,64,0,2670867987347770510,-14340000,-14314000,-14625068,0,0,0,1,2.497,
1000346,64,0,509957677095893072,-14350000,-14302000,-14625068,0,0,0,1,2.482,
1000347,64,0,6018940847134636719,-14322000,-14290000,-14625068,0,0,0,1,2.506,
1000348,64,0,8981450896928435990,-14328000,-14290000,-14625068,0,0,0,1,2.375,
1000349,64,0,3872915802379536090,-14376000,-14338000,-14625068,0,0,0,1,2.393,
1000350,64,0,6418811415600263931,-14454000,-14414000,-14625068,0,0,0,1,2.234,
1000351,64,0,11402376623046186095,-14480000,-14434000,-14625068,0,0,0,1,2.286,
1000352,64,0,10864293894244812211,-14400000,-14360000,-14625068,0,0,0,1,2.384,
1000353,64,0,8521502884047243358,-14436000,-14374000,-14625068,0,0,0,1,2.348,
1000354,64,0,8705429447481421708,-14412000,-14364000,-14625068,0,0,0,1,2.391,
1000355,64,0,8288810836104194760,-14442000,-14390000,-14625068,0,0,0,1,2.414,
1000356,64,0,6225733574604292638,-14416000,-14364000,-14625068,0,0,0,1,2.398,
1000357,64,0,13308065638875714301,-14426000,-14394000,-14625068,0,0,0,1,2.335,
1000358,64,0,4719927516767254438,-14422000,-14392000,-14625068,0,0,0,1,2.345,
1000359,64,0,15728517354700220091,-14450000,-14384000,-14625068,0,0,0,1,2.228,
1000360,64,0,2035543841390166097,-14460000,-14418000,-14625068,0,0,0,1,2.258,
1000361,64,0,12572019220660291757,-14400000,-14334000,-14625068,0,0,0,1,2.418,
1000362,64,0,1673672631148514951,-14402000,-14350000,-14625068,0,0,0,1,2.387,
1000363,64,0,7363512882950778848,-14456000,-14404000,-14625068,0,0,0,1,2.413,
1000364,64,0,10575415333971511912,-14424000,-14376000,-14625068,0,0,0,1,2.279,
1000365,64,0,4667502689914259563,-14426000,-14394000,-14625068,0,0,0,1,2.324,
1000366,64,0,8510735568938229173,-14380000,-14344000,-14625068,0,0,0,1,2.347,
1000367,64,0,6035564463874474047,-14382000,-14332000,-14625068,0,0,0,1,2.302,
1000368,64,0,1496634367414232571,-14444000,-14404000,-14625068,0,0,0,1,3.038,
1000369,64,0,1363754798717237229,-14344000,-14294000,-14625068,0,0,0,1,3.142,
1000370,64,0,14891246222247211254,-14464000,-14432000,-14625068,0,0,0,1,3.11,
1000371,64,0,2988528216173671059,-14316000,-14276000,-14625068,0,0,0,1,3.108,
1000372,64,0,5953931182024838400,-14310000,-14276000,-14625068,0,0,0,1,3.058,
1000373,64,0,739335161585808976,-14362000,-14312000,-14625068,0,0,0,1,2.273,
1000374,64,0,5470063726369373833,-14486000,-14440000,-14625068,0,0,0,1,3.024,
1000375,64,0,16245664469094114001,-14400000,-14360000,-14625068,0,0,0,1,2.344,
1000376,64,0,7153700783441186484,-14362000,-14320000,-14625068,0,0,0,1,2.303,
1000377,64,0,10829262743725071875,-14374000,-14320000,-14625068,0,0,0,1,2.356,
1000378,64,0,13200520109730250772,-14420000,-14382000,-14625068,0,0,0,1,2.415,
1000379,64,0,14382893799909331735,-14374000,-14332000,-14625068,0,0,0,1,2.369,
1000380,64,0,5659152022722589222,-14414000,-14356000,-14625068,0,0,0,1,2.409,
1000381,64,0,4743934614169281814,-14370000,-14326000,-14625068,0,0,0,1,2.378,
1000382,64,0,765539428370550556,-14434000,-14398000,-14625068,0,0,0,1,2.322,
1000383,64,0,16080807774296659746,-14428000,-14394000,-14625068,0,0,0,1,2.221,
1000384,64,0,12243561785091727535,-14450000,-14388000,-14625068,0,0,0,1,2.397,
1000385,64,0,14286103856187723080,-14370000,-14334000,-14625068,0,0,0,1,2.394,
1000386,64,0,6676727253911079222,-14462000,-14414000,-14625068,0,0,0,1,2.365,
1000387,64,0,8809396143214723577,-14392000,-14356000,-14625068,0,0,0,1,2.408,
1000388,64,0,2317425647830678682,-14366000,-14316000,-14625068,0,0,0,1,2.397,
1000389,64,0,17713702925179197001,-14378000,-14324000,-14625068,0,0,0,1,2.322,
1000390,64,0,14853350775103605373,-14414000,-14364000,-14625068,0,0,0,1,2.255,
1000391,64,0,12205125580896913559,-14340000,-14308000,-14625068,0,0,0,1,2.381,
1000392,64,0,13699910522236346608,-14316000,-14274000,-14625068,0,0,0,1,2.327,
1000393,64,0,7319734313812678794,-14454000,-14412000,-14625068,0,0,0,1,2.264,
1000394,64,0,14894921399763181621,-14342000,-14304000,-14625068,0,0,0,1,2.403,
1000395,64,0,15169258114429122476,-14418000,-14378000,-14625068,0,0,0,1,2.439,
1000396,64,0,5513179100472854324,-14302000,-14266000,-14625068,0,0,0,1,2.385,
1000397,64,0,5441360010488731422,-14446000,-14396000,-14625068,0,0,0,1,2.288,
1000398,64,0,13569070234620486714,-14434000,-14396000,-14625068,0,0,0,1,2.37,
1000399,64,0,3217146841339043714,-14400000,-14348000,-14625068,0,0,0,1,2.35,
1000400,64,0,13280329379089755686,-14254000,-14200000,-14625068,0,0,0,1,2.389,
1000401,64,0,14258318347939227211,-14456000,-14424000,-14625068,0,0,0,1,2.45,
1000402,64,0,4053485408337248296,-14404000,-14356000,-14625068,0,0,0,1,2.441,
1000403,64,0,8798377002556678920,-14460000,-14416000,-14625068,0,0,0,1,2.388,
1000404,64,0,3491140596674635448,-14448000,-14402000,-14625068,0,0,0,1,2.253,
1000405,64,0,9266707481680767171,-14320000,-14268000,-14625068,0,0,0,1,2.381,
1000406,64,0,8580383913515493341,-14308000,-14266000,-14625068,0,0,0,1,2.438,
1000407,64,0,7128029994525673406,-14332000,-14294000,-14625068,0,0,0,1,2.22,
1000408,64,0,7624305865375212842,-14346000,-14324000,-14625068,0,0,0,1,2.428,
1000409,64,0,15979042419259854175,-14242000,-14204000,-14625068,0,0,0,1,2.316,
1000410,64,0,1349440641583265343,-14380000,-14344000,-14625068,0,0,0,1,2.372,
1000411,64,0,18071583003970125946,-14388000,-14344000,-14625068,0,0,0,1,2.462,
1000412,64,0,9345551986422282880,-14364000,-14330000,-14625068,0,0,0,1,2.485,
1000413,64,0,5822256991116827752,-14336000,-14290000,-14625068,0,0,0,1,2.324,
1000414,64,0,3818503171260833003,-14418000,-14364000,-14625068,0,0,0,1,2.237,
1000415,64,0,917515510854172333,-14408000,-14368000,-14625068,0,0,0,1,2.275,
1000416,64,0,9358913480736330332,-14414000,-14364000,-14625068,0,0,0,1,2.283,
1000417,64,0,13319988696970305562,-14368000,-14320000,-14625068,0,0,0,1,2.444,
1000418,64,0,8661014013579124516,-14392000,-14360000,-14625068,0,0,0,1,2.432,
1000419,64,0,14448964721808681238,-14400000,-14360000,-14625068,0,0,0,1,2.292,
1000420,64,0,6164323964950128088,-14420000,-14378000,-14625068,0,0,0,1,2.391,
1000421,64,0,17066949821725792874,-14412000,-14366000,-14625068,0,0,0,1,2.392,
1000422,64,0,9580091018365157539,-14388000,-14346000,-14625068,0,0,0,1,2.501,
1000423,64,0,15857923856457454439,-14490000,-14442000,-14625068,0,0,0,1,2.349,
1000424,64,0,11886875890969178636,-14340000,-14294000,-14625068,0,0,0,1,2.45,
1000425,64,0,16919539060943244543,-14358000,-14318000,-14625068,0,0,0,1,2.337,
1000426,64,0,1681764024416652526,-14438000,-14380000,-14625068,0,0,0,1,2.31,
1000427,64,0,17773324803606441209,-14426000,-14388000,-14625068,0,0,0,1,2.434,
1000428,64,0,2507741048417152568,-14424000,-14380000,-14625068,0,0,0,1,2.35,
1000429,64,0,5302805576570124752,-14464000,-14420000,-14625068,0,0,0,1,2.22,
1000430,64,0,6687904240182200023,-14322000,-14286000,-14625068,0,0,0,1,2.328,
1000431,64,0,9023645843792357113,-14348000,-14304000,-14625068,0,0,0,1,2.373,
1000432,64,0,14450288761108084616,-14470000,-14434000,-14625068,0,0,0,1,2.449,
1000433,64,0,12867578605098736170,-14456000,-14408000,-14625068,0,0,0,1,2.442,
1000434,64,0,1272355465434550489,-14374000,-14326000,-14625068,0,0,0,1,2.344,
1000435,64,0,9903813923803554031,-14340000,-14300000,-14625068,0,0,0,1,2.355,
1000436,64,0,6052024312197880389,-14370000,-14326000,-14625068,0,0,0,1,2.377,
1000437,64,0,7136292069868859015,-14370000,-14336000,-14625068,0,0,0,1,2.249,
1000438,64,0,3639650112106694081,-14430000,-14388000,-14625068,0,0,0,1,2.321,
1000439,64,0,10501610735429648821,-14462000,-14422000,-14625068,0,0,0,1,2.456,
1000440,64,0,6871999812506465765,-14400000,-14366000,-14625068,0,0,0,1,2.492,
1000441,64,0,466381905416957229,-14344000,-14300000,-14625068,0,0,0,1,2.4,
1000442,64,0,6177279203194380713,-14388000,-14344000,-14625068,0,0,0,1,2.533,
1000443,64,0,6305642646073903045,-14394000,-14358000,-14625068,0,0,0,1,2.402,
1000444,64,0,5899721045978357891,-14392000,-14346000,-14625068,0,0,0,1,2.416,
1000445,64,0,12638477917070769673,-14372000,-14328000,-14625068,0,0,0,1,2.332,
1000446,64,0,13814342306815352760,-14394000,-14360000,-14625068,0,0,0,1,2.377,
1000447,64,0,5076287930149288693,-14436000,-14390000,-14625068,0,0,0,1,2.273,
1000448,64,0,9657273997795957938,-14354000,-14324000,-14625068,0,0,0,1,2.38,
1000449,64,0,12939116181215881391,-14312000,-14270000,-14625068,0,0,0,1,2.48,
1000450,64,0,12319277457495434055,-14462000,-14410000,-14625068,0,0,0,1,2.458,
1000451,64,0,9926173677140952945,-14422000,-14376000,-14625068,0,0,0,1,2.258,
1000452,64,0,15353621995809825171,-14348000,-14306000,-14625068,0,0,0,1,2.337,
1000453,64,0,11750004235084215032,-14340000,-14300000,-14625068,0,0,0,1,2.386,
1000454,64,0,7762448504525931018,-14370000,-14322000,-14625068,0,0,0,1,2.381,
1000455,64,0,3985864409119582750,-14436000,-14388000,-14625068,0,0,0,1,2.382,
1000456,64,0,7943772978859678873,-14368000,-14320000,-14625068,0,0,0,1,2.536,
1000457,64,0,6766180574810304573,-14486000,-14452000,-14625068,0,0,0,1,2.402,
1000458,64,0,4523874860080481468,-14430000,-14374000,-14625068,0,0,0,1,2.326,
1000459,64,0,2663133618359718610,-14444000,-14390000,-14625068,0,0,0,1,2.339,
1000460,64,0,9473580206909742707,-14364000,-14330000,-14625068,0,0,0,1,2.271,
1000461,64,0,8619258531281607181,-14332000,-14296000,-14625068,0,0,0,1,2.389,
1000462,64,0,7098029113646447512,-14342000,-14292000,-14625068,0,0,0,1,2.389,
1000463,64,0,8023519127921561874,-14390000,-14344000,-14625068,0,0,0,1,2.323,
1000464,64,0,12780077806057510056,-14436000,-14400000,-14625068,0,0,0,1,2.447,
1000465,64,0,1221103348607469159,-14310000,-14276000,-14625068,0,0,0,1,2.409,
1000466,64,0,17942876489270059889,-14352000,-14316000,-14625068,0,0,0,1,2.408,
1000467,64,0,13181505259954956460,-14364000,-14326000,-14625068,0,0,0,1,2.405,
1000468,64,0,9873010795033451393,-14482000,-14418000,-14625068,0,0,0,1,2.208,
1000469,64,0,1477013055876936988,-14332000,-14300000,-14625068,0,0,0,1,2.477,
1000470,64,0,5554668767144738910,-14402000,-14358000,-14625068,0,0,0,1,2.282,
1000471,64,0,14437334818617192286,-14406000,-14368000,-14625068,0,0,0,1,2.394,
1000472,64,0,8498251857625954723,-14294000,-14252000,-14625068,0,0,0,1,2.301,
1000473,64,0,5573786702826265473,-14352000,-14314000,-14625068,0,0,0,1,2.383,
1000474,64,0,14256304849399799701,-14334000,-14302000,-14625068,0,0,0,1,2.287,
1000475,64,0,8230013976046110824,-14446000,-14416000,-14625068,0,0,0,1,2.461,
1000476,64,0,16604137721125037921,-14346000,-14312000,-14625068,0,0,0,1,2.357,
1000477,64,0,1004151408042932877,-14436000,-14390000,-14625068,0,0,0,1,2.365,
1000478,64,0,9348505154907788339,-14314000,-14278000,-14625068,0,0,0,1,2.322,
1000479,64,0,8168653147683967263,-14394000,-14364000,-14625068,0,0,0,1,2.575,
1000480,64,0,16860398905395822896,-14340000,-14304000,-14625068,0,0,0,1,2.563,
1000481,64,0,17082909527445842328,-14398000,-14350000,-14625068,0,0,0,1,2.322,
1000482,64,0,6537086840829094051,-14382000,-14340000,-14625068,0,0,0,1,2.361,
1000483,64,0,5543935980724893691,-14414000,-14364000,-14625068,0,0,0,1,2.362,
1000484,64,0,3761076814525537574,-14382000,-14348000,-14625068,0,0,0,1,2.328,
1000485,64,0,17041482259259195120,-14466000,-14426000,-14625068,0,0,0,1,2.363,
1000486,64,0,13932565011794051912,-14352000,-14318000,-14625068,0,0,0,1,2.287,
1000487,64,0,12135788212404405653,-14462000,-14434000,-14625068,0,0,0,1,2.3,
1000488,64,0,7059809648477352332,-14378000,-14338000,-14625068,0,0,0,1,2.468,
1000489,64,0,5041553731356717372,-14342000,-14290000,-14625068,0,0,0,1,2.314,
1000490,64,0,14231509546543753305,-14360000,-14326000,-14625068,0,0,0,1,2.405,
1000491,64,0,3647966133250920124,-14430000,-14380000,-14625068,0,0,0,1,2.516,
1000492,64,0,7953553895289438459,-14402000,-14362000,-14625068,0,0,0,1,2.42,
1000493,64,0,6121300459500021997,-14410000,-14362000,-14625068,0,0,0,1,2.379,
1000494,64,0,4801570938281941751,-14406000,-14350000,-14625068,0,0,0,1,2.4,
1000495,64,0,12184327875736354947,-14408000,-14358000,-14625068,0,0,0,1,2.229,
1000496,64,0,15782774563711113269,-14420000,-14388000,-14625068,0,0,0,1,2.273,
1000497,64,0,12525023160689941287,-14406000,-14354000,-14625068,0,0,0,1,2.46,
1000498,64,0,12933165609993577719,-14346000,-14296000,-14625068,0,0,0,1,2.462,
1000499,64,0,15709972268689886674,-14438000,-14408000,-14625068,0,0,0,1,2.286,
1000500,64,0,5577596080154633477,-14342000,-14288000,-14625068,0,0,0,1,2.44,
1000501,64,0,4866593101846168676,-14270000,-14232000,-14625068,0,0,0,1,2.399,
1000502,64,0,3990081804024671508,-14360000,-14318000,-14625068,0,0,0,1,2.292,
1000503,64,0,7344514341280942681,-14392000,-14348000,-14625068,0,0,0,1,2.389,
1000504,64,0,6999665778225464310,-14350000,-14312000,-14625068,0,0,0,1,2.304,
1000505,64,0,5568673221082982771,-14460000,-14412000,-14625068,0,0,0,1,3.149,
1000506,64,0,5882031487951948687,-14406000,-14370000,-14625068,0,0,0,1,3.143,
1000507,64,0,7257765079905625253,-14338000,-14300000,-14625068,0,0,0,1,2.364,
1000508,64,0,15593223314836231203,-14374000,-14336000,-14625068,0,0,0,1,2.33,
1000509,64,0,13437948238487172898,-14334000,-14292000,-14625068,0,0,0,1,3.173,
1000510,64,0,12430635855851872029,-14344000,-14294000,-14625068,0,0,0,1,2.648,
1000511,64,0,13198928847360346331,-14448000,-14394000,-14625068,0,0,0,1,2.343,
1000512,64,0,6843671980255344516,-14472000,-14426000,-14625068,0,0,0,1,2.443,
1000513,64,0,9014891500591297519,-14368000,-14322000,-14625068,0,0,0,1,2.536,
1000514,64,0,14284800813900001277,-14350000,-14310000,-14625068,0,0,0,1,2.387,
1000515,64,0,6551609402153686074,-14412000,-14370000,-14625068,0,0,0,1,2.372,
1000516,64,0,7595472054960785903,-14502000,-14460000,-14625068,0,0,0,1,2.345,
1000517,64,0,17672145582259393011,-14394000,-14360000,-14625068,0,0,0,1,2.381,
1000518,64,0,15123690090267735405,-14430000,-14386000,-14625068,0,0,0,1,2.255,
1000519,64,0,301156484965185863,-14384000,-14340000,-14625068,0,0,0,1,2.123,
1000520,64,0,16922260597800869747,-14364000,-14328000,-14625068,0,0,0,1,2.412,
1000521,64,0,10869226357247736650,-14426000,-14370000,-14625068,0,0,0,1,2.493,
1000522,64,0,3532842072948574284,-14462000,-14420000,-14625068,0,0,0,1,2.502,
1000523,64,0,9215371476522300769,-14448000,-14398000,-14625068,0,0,0,1,2.303,
1000524,64,0,12542057385802042532,-14330000,-14286000,-14625068,0,0,0,1,2.435,
1000525,64,0,10001709080424078668,-14482000,-14436000,-14625068,0,0,0,1,2.279,
1000526,64,0,17961122105374108624,-14376000,-14336000,-14625068,0,0,0,1,2.308,
1000527,64,0,9685890651460077667,-14406000,-14368000,-14625068,0,0,0,1,2.324,
1000528,64,0,2544601402423463810,-14368000,-14322000,-14625068,0,0,0,1,2.497,
1000529,64,0,14786378134947278214,-14484000,-14450000,-14625068,0,0,0,1,2.358,
1000530,64,0,13099572902659056180,-14420000,-14384000,-14625068,0,0,0,1,2.451,
1000531,64,0,4685756029111050136,-14418000,-14372000,-14625068,0,0,0,1,2.455,
1000532,64,0,12739794727239307395,-14396000,-14366000,-14625068,0,0,0,1,2.421,
1000533,64,0,4996708735951809705,-14358000,-14310000,-14625068,0,0,0,1,2.214,
1000534,64,0,12889245359439358564,-14470000,-14418000,-14625068,0,0,0,1,2.342,
1000535,64,0,10991960338570848076,-14446000,-14406000,-14625068,0,0,0,1,2.317,
1000536,64,0,1507596070481554910,-14330000,-14296000,-14625068,0,0,0,1,2.495,
1000537,64,0,5727612315233290763,-14358000,-14314000,-14625068,0,0,0,1,2.395,
1000538,64,0,7234995766367598480,-14472000,-14428000,-14625068,0,0,0,1,2.378,
1000539,64,0,5426884346920014701,-14474000,-14432000,-14625068,0,0,0,1,2.428,
1000540,64,0,14731385287432648215,-14378000,-14328000,-14625068,0,0,0,1,2.398,
1000541,64,0,13260012456801639406,-14440000,-14394000,-14625068,0,0,0,1,2.383,
1000542,64,0,11366591721604289781,-14372000,-14318000,-14625068,0,0,0,1,2.35,
1000543,64,0,4520747486364928201,-14350000,-14304000,-14625068,0,0,0,1,2.237,
1000544,64,0,10610191204232054439,-14426000,-14368000,-14625068,0,0,0,1,2.498,
1000545,64,0,3101297566712447256,-14392000,-14350000,-14625068,0,0,0,1,2.439,
1000546,64,0,5484261550663480935,-14334000,-14300000,-14625068,0,0,0,1,2.361,
1000547,64,0,7603222937783181855,-14398000,-14350000,-14625068,0,0,0,1,2.397,
1000548,64,0,5418300367953806876,-14282000,-14228000,-14625068,0,0,0,1,2.432,
1000549,64,0,17022462586054989305,-14384000,-14340000,-14625068,0,0,0,1,2.354,
1000550,64,0,16651941570513297969,-14276000,-14242000,-14625068,0,0,0,1,2.341,
1000551,64,0,12800329256717765592,-14362000,-14324000,-14625068,0,0,0,1,2.314,
1000552,64,0,11937906765383763164,-14384000,-14350000,-14625068,0,0,0,1,2.298,
1000553,64,0,453838421117114324,-14404000,-14364000,-14625068,0,0,0,1,2.479,
1000554,64,0,6613362083655805983,-14370000,-14336000,-14625068,0,0,0,1,2.426,
1000555,64,0,3458732439334713477,-14362000,-14332000,-14625068,0,0,0,1,2.347,
1000556,64,0,17735733016090371005,-14364000,-14326000,-14625068,0,0,0,1,2.312,
1000557,64,0,4804458450729273260,-14380000,-14346000,-14625068,0,0,0,1,2.476,
1000558,64,0,12282898944993633152,-14410000,-14360000,-14625068,0,0,0,1,2.399,
1000559,64,0,3973783389541290878,-14388000,-14350000,-14625068,0,0,0,1,2.344,
1000560,64,0,14000978104817461506,-14484000,-14430000,-14625068,0,0,0,1,2.489,
1000561,64,0,6262746964962212539,-14436000,-14396000,-14625068,0,0,0,1,2.354,
1000562,64,0,11861211185542873027,-14388000,-14344000,-14625068,0,0,0,1,2.531,
1000563,64,0,1838856379576699488,-14452000,-14414000,-14625068,0,0,0,1,2.329,
1000564,64,0,11219367732532110299,-14372000,-14332000,-14625068,0,0,0,1,2.518,
1000565,64,0,2049699452072085525,-14376000,-14334000,-14625068,0,0,0,1,2.427,
1000566,64,0,13394963142413387228,-14376000,-14338000,-14625068,0,0,0,1,2.467,
1000567,64,0,11945671833073176243,-14390000,-14346000,-14625068,0,0,0,1,2.265,
1000568,64,0,15401257577042011181,-14412000,-14370000,-14625068,0,0,0,1,2.479,
1000569,64,0,15051941913002614710,-14342000,-14302000,-14625068,0,0,0,1,2.405,
1000570,64,0,9993988345995746596,-14480000,-14428000,-14625068,0,0,0,1,2.406,
1000571,64,0,2410241900529004175,-14404000,-14368000,-14625068,0,0,0,1,2.364,
1000572,64,0,6309512251526930137,-14468000,-14424000,-14625068,0,0,0,1,2.35,
1000573,64,0,2409587492546902905,-14430000,-14378000,-14625068,0,0,0,1,2.393,
1000574,64,0,857128228850107388,-14470000,-14418000,-14625068,0,0,0,1,2.282,
1000575,64,0,13656850494652583064,-14338000,-14290000,-14625068,0,0,0,1,2.364,
1000576,64,0,16336735157008346012,-14462000,-14432000,-14625068,0,0,0,1,2.478,
1000577,64,0,9578697498094099677,-14324000,-14290000,-14625068,0,0,0,1,2.497,
1000578,64,0,9577452131361657587,-14440000,-14382000,-14625068,0,0,0,1,2.433,
1000579,64,0,248594287870987037,-14346000,-14310000,-14625068,0,0,0,1,2.345,
1000580,64,0,13522373759083569576,-14324000,-14272000,-14625068,0,0,0,1,2.333,
1000581,64,0,10444588921797408396,-14400000,-14366000,-14625068,0,0,0,1,2.283,
1000582,64,0,16206748089955680371,-14436000,-14382000,-14625068,0,0,0,1,2.377,
1000583,64,0,13567221673558119417,-14314000,-14272000,-14625068,0,0,0,1,2.304,
1000584,64,0,17441913174260920983,-14340000,-14296000,-14625068,0,0,0,1,2.459,
1000585,64,0,7413553062782718189,-14448000,-14408000,-14625068,0,0,0,1,2.488,
1000586,64,0,12180126491559366367,-14408000,-14346000,-14625068,0,0,0,1,2.434,
1000587,64,0,6182187205249104189,-14358000,-14316000,-14625068,0,0,0,1,2.313,
1000588,64,0,8623560440181596325,-14426000,-14382000,-14625068,0,0,0,1,2.359,
1000589,64,0,14429440804714787617,-14406000,-14366000,-14625068,0,0,0,1,2.364,
1000590,64,0,792685910553479891,-14374000,-14332000,-14625068,0,0,0,1,2.321,
1000591,64,0,3227189712194987556,-14388000,-14342000,-14625068,0,0,0,1,2.278,
1000592,64,0,4829090537370735842,-14390000,-14358000,-14625068,0,0,0,1,2.514,
1000593,64,0,13666253319150330051,-14434000,-14394000,-14625068,0,0,0,1,2.388,
1000594,64,0,13882532262856908863,-14348000,-14310000,-14625068,0,0,0,1,2.361,
1000595,64,0,3413204275321020169,-14314000,-14272000,-14625068,0,0,0,1,2.391,
1000596,64,0,13170929516959604246,-14390000,-14352000,-14625068,0,0,0,1,2.469,
1000597,64,0,4281571215618834490,-14332000,-14290000,-14625068,0,0,0,1,2.371,
1000598,64,0,6173791788628600118,-14386000,-14332000,-14625068,0,0,0,1,2.367,
1000599,64,0,11842808381598089559,-14412000,-14372000,-14625068,0,0,0,1,2.278,
1000600,64,0,17184505468653106114,-14346000,-14298000,-14625068,0,0,0,1,2.278,
1000601,64,0,6491900568689237143,-14368000,-14334000,-14625068,0,0,0,1,2.34,
1000602,64,0,3413466348151277478,-14404000,-14360000,-14625068,0,0,0,1,2.517,
1000603,64,0,7832272758172314973,-14338000,-14292000,-14625068,0,0,0,1,2.307,
1000604,64,0,7517691091745241246,-14442000,-14396000,-14625068,0,0,0,1,2.344,
1000605,64,0,8529511376967057201,-14406000,-14352000,-14625068,0,0,0,1,2.406,
1000606,64,0,2280636407410166795,-14328000,-14292000,-14625068,0,0,0,1,2.474,
1000607,64,0,15645036585851306808,-14314000,-14282000,-14625068,0,0,0,1,2.343,
1000608,64,0,13767588733652284321,-14312000,-14260000,-14625068,0,0,0,1,2.805,
1000609,64,0,7632950625164059111,-14318000,-14260000,-14625068,0,0,0,1,2.385,
1000610,64,0,4459015348451127942,-14404000,-14370000,-14625068,0,0,0,1,2.356,
1000611,64,0,2786639268087108162,-14400000,-14358000,-14625068,0,0,0,1,2.346,
1000612,64,0,12007973376479922689,-14410000,-14362000,-14625068,0,0,0,1,2.547,
1000613,64,0,7162086079066532700,-14276000,-14240000,-14625068,0,0,0,1,2.283,
1000614,64,0,17486586128463256812,-14368000,-14328000,-14625068,0,0,0,1,2.419,
1000615,64,0,4193134005099671883,-14458000,-14420000,-14625068,0,0,0,1,2.429,
1000616,64,0,17372858367781276148,-14486000,-14440000,-14625068,0,0,0,1,2.495,
1000617,64,0,17683120470662616987,-14416000,-14372000,-14625068,0,0,0,1,2.368,
1000618,64,0,12470638178723013206,-14334000,-14302000,-14625068,0,0,0,1,2.371,
1000619,64,0,12293311739514650504,-14372000,-14338000,-14625068,0,0,0,1,2.326,
1000620,64,0,8999940716584714970,-14418000,-14364000,-14625068,0,0,0,1,2.404,
1000621,64,0,14238034918005695124,-14432000,-14384000,-14625068,0,0,0,1,2.43,
1000622,64,0,11018631156548712328,-14382000,-14336000,-14625068,0,0,0,1,4.465,
1000623,64,0,14010281481813815975,-14430000,-14394000,-14625068,0,0,0,1,2.205,
1000624,64,0,2362037600048077980,-14446000,-14418000,-14625068,0,0,0,1,2.345,
1000625,64,0,5654548356660374120,-14352000,-14320000,-14625068,0,0,0,1,2.356,
1000626,64,0,15848775742790761871,-14384000,-14334000,-14625068,0,0,0,1,2.362,
1000627,64,0,15816541966175598628,-14406000,-14368000,-14625068,0,0,0,1,2.416,
1000628,64,0,10247265734127479829,-14306000,-14264000,-14625068,0,0,0,1,2.432,
1000629,64,0,12919501197302288205,-14382000,-14338000,-14625068,0,0,0,1,2.271,
1000630,64,0,16583084330128725831,-14370000,-14324000,-14625068,0,0,0,1,2.239,
1000631,64,0,4974350644836006848,-14354000,-14306000,-14625068,0,0,0,1,2.06,
